queue_index,suggested_session,dataset,slug,split,species,taxon_id,observation_uuid,photo_id,sha256,selection_digest,review_order_digest
218,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,f051668d-f701-4896-85eb-ecdadc8ff17b,728616158,cd2d86918f60bda59f86941148b7de4b76c8ad0544c83a1cdcdb690c964a1080,35f7979747e8261640cf73f511dd6f42363d6b63f3df016d94f622a17dcc6b4d,604d18dad5551ea609fd688184148117f4ecd1f46fdb539c1983ab931d9d6d0c
219,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,b1c0eddf-e85e-477e-bba0-fb59824c9097,668015543,9c9c717e33ec69723e05dcaaad9690c7f5d5cadd6b7b024655f3d1c574ece23b,1f58f8466dfdd574cb160491850d93e8b6b9f4866893def1f393c22bb434ec35,605dc3d87febe84b673703b0a0cd5b6798dd4d738e80d5272f5111d3516efeb3
220,1,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,d24aedcc-89da-4657-bec6-07a3fd037814,402290104,1c18438a2d8092b9b3887a433608c3dc982a1841e78ecaa736e4d24eeaebef10,5cc04aaf9be1ce6f1d311a021350acd007b4b0015e9e57a35dfab05bd9d9bf77,6069ed84ed2b47d0d3c9fa5bedecedb47eaae5996e4011c34eb324d372c37e35
221,1,northeast_expansion_v1,lasius-emarginatus,development,Lasius emarginatus,341143,9a42ae66-432b-4a39-8a27-8369742c54d3,275519233,bf5a358ad6246d57d05fc28a6e327503a3b4494d958a5d556c42b5bb1964268f,11b3f106fe2d6f2303d8c10e1a88df3fd6443d0dff61e3ed332c1f5e2bd48e7d,61de95ec29df6c7ded120b56efb929c09da7561036044f32b5691d0837cdfd9b
222,1,northeast_expansion_v1,lasius-claviger,development,Lasius claviger,222712,0c457e28-e8c1-40a4-986b-dadbe8e006f3,332005887,17c097fbf393ba6b51d748e7bd883f246f1033f6fcbb79f3a03de153519b0cf0,013fd25b1b25e17b8ec4bfc43e7d67af4e574a96d97ce3bfe9965e0dd341fdce,620ede75b461fe4eb8f333f1903275845cc5f4cbe35def585b0544c85353da56
223,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,b3b88ece-dc6f-4b86-97bd-d4fb31442a99,387019328,77f6f8b133b861ac337414d6dfa86cfc784cd1f2acea1610c93a187ebd4ed330,797e501650faf9b3496f98c42c113c558ae127d7a3b9534a677310e1faff733c,63107af0461ce5adfee63cfb710d24fe0202187d35f3ece2555974a4c7699013
224,1,northeast_expansion_v1,formica-exsectoides,development,Formica exsectoides,133654,f32f44ae-446d-42a1-8afa-25a99ff3288b,557820441,5c3edf7bd963e0bb94b7fb5ef6cfc6fd03a9aecd7bf687d867adb5051f9fbf4b,12e9ca2540517eed375c621187dfd34c79657fc0d9720c90c5f7cf2f6ebbbe75,638d6905e037f41f4dae6cfd526a660c27bcb32db90dac4874691d9c76577b78
225,1,northeast_expansion_v1,formica-exsectoides,train,Formica exsectoides,133654,3d99b21b-2a4e-4a9d-80c8-27db5294cd35,267409576,9f4bd33070a3d4f3d913789ff95d881b63250363ff59a913e2b69b63184b4301,02ec27e95c14c787336bfe604af895d88afd2267d9c6f182fa4d2bce2acd7b50,63a139032518a7cb01a64d6fe16e2a6d22402a9d44870df96a80a9776d731185
226,1,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,9d5ea8f2-7370-455e-a106-c534f2169ccc,488026188,63e25e5913704de885460aff03227f208060cdd3a1323fd6c40552e059987830,52a3d6cd618724a9d5e1de9a3e33419b0ede074ace9cce227c04f90b51b65e2b,649cfedb1d9c35c9e6645b6be099946ba261502c1600033f7473a3af3d0095a3
227,1,northeast_final_test_v1,camponotus-novaeboracensis,final_test,Camponotus novaeboracensis,143252,1078a40a-725c-4954-aca8-8836e59b7e94,219584692,a974d354dfddb3c7d3bc09ea7299f8f702ea9e964d44ab697030e2aceb813bab,5616e56177a19631292e5cbeb462523ab3cb50a5225cbab6d00b0c07a9ee908c,64e3a63823a7b69ce6688fdad6cd703a32ad016b461ba59dbfbb08aa6ed7c87d
228,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,4847a1f6-f8fd-4d30-ad86-72ab942d84cc,528684637,b15430e64ebf378a874ce4644f13edff735b4b75399bd52e954642e5815fb8a4,5fe6b8f842fbebf5f112c1e569cf9f568c1991e07909f8659f51aff5977ee697,659e5ddfa1e5516782afaf3a72a8e30c0edf50ecdd09b176160580b587c8af96
229,1,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,ede81acb-d01b-49e4-be2a-a033ca5d43a7,108756448,bab50b4b0f6544804d0128f1da419e5a2059464bbb7bb49a9775217cc3af8251,c226b7e06dca421bae2067b2b756316f977afc556444283914674fbc3fa66011,663ec6108737e73789bfc87e6f2922f985fa022c45af640abf301d58f728336b
230,1,northeast_expansion_v1,lasius-aphidicola,train,Lasius aphidicola,1032788,737b640b-8a70-4c24-b730-5714546aa5b3,443718148,102179f32b39a2435cd7b0456a3b5116794475bb2050376a63b7aef40c5cc92c,013d98c21c0c9a3a46ebd630ff1dab65c137ec295f512d286f0c882d24899c51,6800c73abdc2914c3a75b669a7436eb6000a539544530b4775ee68b7b6ebebc4
231,1,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,e1ad4c73-884b-4c0f-8ab8-95d5ec51d72d,562914072,60922ae87c2d77be21dbe6ca1432ddc74535367abce3019cc2ed9dce9f0623a0,3ec5a4a44e2f1c41e6b8887619e28508537294580ce92786254cbff6bba970da,687178a48f053e8feda3d5d6d5d61e31e96c961d239ae02db13fd82464ab9eae
232,1,northeast_final_test_v1,ponera-pennsylvanica,final_test,Ponera pennsylvanica,203419,0aed0436-99fa-41c0-979c-4075d9ac8361,667449679,8559d0f3982c636162785a5582bf8addc721ce62b32c03403c5555c72ff64a73,c8c97155d67bde8513901289a05d0fb9b57bbfd11f500111f220351d2fc86965,68865464057a86056bfc5cacd55c055e3decb3fab5bf651e0eabe43e13dab7be
233,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,b8169d26-20e9-42d8-8a9b-380b72b80835,221858130,6cb1c86798790c34687992b89ee0b63d7bba77e57f21c7fbba927a4f82771293,ac9a1b4728c32fbb0786f33b7d9a6fa13daa8ed178407b52b1681e92fa92b394,689f0f091983ab45b68a4909f16ca276f683b95260f17cd0bbc01b2e7d492cd7
234,1,northeast_expansion_v1,ponera-pennsylvanica,development,Ponera pennsylvanica,203419,f052a5e0-3ee4-40dd-b065-666efb96571b,630615074,508bd2d54d9dcfa122f234e54af75a8356bb8e01b7cec08d3c8b79937d507bce,0d93488ab4e5edc22690c006e1d9dac2cacf196c66d12abb2de00cc1c6e24ede,694a6b85122dee255cbb7be6a728b7177071bab22195e4858b1bd360ee1061b6
235,1,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,e1292894-ab24-4d2d-8a4e-b806fb81fd12,122246062,cc23aed05cec6edc28b2edd1f0ec23f29c5f27cd707b462ecbc4df2bd05d46cf,50c26355759af7864996b0eedf35596c0da23918116352afe13c1c627a60108c,6a572636c736986de202d382896c1a79cf5560f3c4026d17717173797bba9a38
236,1,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,52a0adb9-4e9a-44a6-9205-66301cae7a05,285364152,d1a43cb354f96c057d9e8ed632da4b9ff5a7e6dec18a0e534898b9aa5e097fec,c86d0ff8438917e2c9ce92a55c00093dcf3feb3aaf601676ad058900c5e2f357,6af6e9354bf138b018dc5525bc8d763a53233fad836100155f1b08c6d0c0749f
237,1,northeast_expansion_v1,camponotus-subbarbatus,development,Camponotus subbarbatus,143505,973fb0a9-b81a-4ca2-a3c4-2c17ddad0ce2,393860614,c07c34eabfec33f020825395436db75c14b1d423ca8dbc8e03cbf22b67b66644,23c383153407e7bf3c3c252ae5a8a07a18b8cc6779fb6c4e3f85af9c05bdf2d7,6c0d84453ff6a7ed03e50966b8fbfcb5ea1c07a250d8c638d4b2f61b3b7868fb
238,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,db7878e1-ea62-4a9c-baa5-221fa29b878a,434477148,f6f8bbfa8a3fe4def0013479cc26eadc9ea389e170a6252b5a281b93fc8f3b03,b79251a7ba2888ec27a66006af0251bd9f5db865cc1842469ac143b01839ef10,6c847b471c5b9eebf2fc10f00ff033fc9c87ce26439dfd4ad5484d76f28f85ad
239,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,c0b30371-47d0-45b5-81f6-de02f3e637d7,569980143,959b3151462f339446c96edcf3b658f5f3298223accd7e77445b3318eb8cbeaf,ffb9881fe489eec38b583ea99a7d63f1714e216c8997062e8ce089935373436e,6c8536a11e9a3a3b3227026e15cccc89c4ac5e7d199437f4dd4ac4f6370d8091
240,1,northeast_final_test_v1,lasius-claviger,final_test,Lasius claviger,222712,c14bd8d8-77cd-4d0a-894e-b09e66c1b494,586463076,e0abb81242542b199b649c9c654df6525094da0b03467001c835582ff6f712e6,2b9de21bf04457039ca8c08ee3d30d71f562f099f2e5cf7f0b309733fd1893f8,6d30bb4750bbadc7774a27a4bd5589cb7d867d3dd740795678503debe67b66b2
241,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,0c5330e5-76b3-490f-9766-55def737e42a,370917473,e4ef13747ba398d9bd98e4550e050b08e33236342b11225013fee9ba1170b3f5,5f9ae2ad9b12c0c45ff793b20ab0670abfed68946b353a64b3dd052ab0032f49,6d3e7ec5b050aa75a951ab0330a551ea8cef65d7fe7ceb36578cb527483e24dc
242,1,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,96339933-a543-487b-bca8-6e087e6a7c60,394191325,97832629ac9c13796c6969638cc94faeb811468e6f50c4c2734abb388bb8270d,4ceda04f3b9be155f478be3745cd5b3aff57dea06ec399fa42fc8c60d4b201a8,6dc8ad35daf8665085b583cc0575759b3a5b2d90dfd6c9f5581518bd97835443
243,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,f753ec2a-fcde-480d-a5fb-98434d9a1d8a,537835662,1d891ed9dd0a9ace38a1987621ceda9851dd4ecf7303f30e457039b11899c47d,0466c35d1f20438fabbc4bfb40cf9a3f47ae3cc59f8c2bd1d3314c80116df14d,6e098f2db8c0640a3f73e0936b916a3cb77c90cd2a958a39425a9a85cf2deda5
244,1,northeast_expansion_v1,ponera-pennsylvanica,train,Ponera pennsylvanica,203419,4c532317-c004-4462-81d1-7318fe7ba58b,189935874,ecec0fa66925ec7b610b7ca1643b478742c0f2b9a9cc06c18cc2af11dc0003f5,02f468944fd62f14b91f13facc61b5beea9329345cd40d7da98ffcc70bb181fd,6f79b62df0f734d8305f6fe91a5fb4f3727fb2e0b5e28c339e0682252f1c402d
245,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,df10f541-0a25-4982-a40e-cb1d29200339,287578995,ff3b5f6a4be54108bfdb2b124ecbd16fbd4c7795e18892c66423118cc94f6e6a,c43c4a951b7cdf5c617466fd0934ef73f6ef9a933d10b4fd3306519e511103ec,70d45986137f41d7262e6633ce3cbddccca0ffe3d2c8b071669a7ecd9a26164b
246,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,75e54aea-53ef-49ca-a1fe-123d420c7e39,634882597,49cd9cb2af652fb42ebbd946f70881b9f80417e75f04c46b63bafa6283799e6d,4f52f573b23cf19feccff652e539d9aa742c0dcd6e48918f17dd2496b309d6e8,711ec0239f9187031168a347e13bac57cc3e0d103e4725d7eda8ec3a27712327
247,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,8b07a986-28e4-4c3c-a31e-4e91dadf81a2,562339515,a52b1ad8b97e87bc3dfc5048e8774871086a1de90a9b98e46cfe9dbbd6c50944,d34ecc313eab3d507e65ae507ab56f8a9ce7e3e750583634ff925d4ac8f6c3f1,713f66457df91a10b19589d99808f8cec43ee5d92a2c97b42d67481a7263376e
248,1,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,673e7e66-8c62-4fc5-b224-a007f7b65e4c,198907629,1bdc63b932895d567282d8969e717db86c689ed7ccd733ce837cf03b03fd2837,f33461cd7c33c9822df804d6109a271ed61221f441ad8136aecb362b481cb847,7185322b98ad87afe12c2faee318bec907c578c2671d09c059df81f8bd82e5a1
249,1,northeast_expansion_v1,nylanderia-flavipes,development,Nylanderia flavipes,372712,eacc498c-3b41-46bf-b832-37cbd16fc379,404619920,9ed5f3b937b2589ccd0cb525448c1dce7c0d9ff57ac170ffa64f3a5a55b500ad,11f527232c4fca0b8c75d2c2efb0cf6d1584d50fdbeb461f5edd15b7069d31a1,71ed2097e709751859d74f1380c0251897eb0aad60f72179f62bd735de7792c7
250,1,northeast_final_test_v1,formica-exsectoides,final_test,Formica exsectoides,133654,6453ba33-8742-43f2-8a4b-c240200c48d6,37437452,f2936edfc91bfaac78ce31bb08673f6ecb6aa235e1eeea592e16f4d26d86b243,43f426db822a5433ac5d2399fa66f358a83e82ca801367d031c6e6cfa0163c57,71fe35ac1240987377374d64bd66684ab3658b4d733453783750843e53713e54
251,1,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,9c52ce47-e5cc-48d2-890a-0191837f0334,24216780,ab69c190e1d1cea6930d387c195993b9d2c11e26f34869a05ef2538793e9bd14,c5cc354365397ffba2e4e565e09a3635770412757dd307c020d7e7df975f6f70,72170e3abcfc73f69704dbc0578fb53356762c1ed7695f3f1715dac2802aa61c
252,1,northeast_expansion_v1,temnothorax-curvispinosus,development,Temnothorax curvispinosus,232366,efebc382-a091-4caf-ba9c-f306b687ee45,693519996,c78d86d0c7f102b6487f40ee79ad2cf1941adcb8980ba80f91481b32a050f510,23968f2ec52d1193a1fdfe2349ba285cfd8579d93e885cdc8537834a6c9e4007,723c0cc2a859affbe1b255c0075c011320c6d6b0687e39b84b112244d0aa240b
253,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,8b30249d-046e-44b1-8a8c-d4ba5e17d2ec,163459301,6dc76cb7b90aac026e9a92afab190e06d456d3ffd4e9992f7251d99cc458c4e5,0ac9d79e501a7fbae64f216d6a9134e2647ab4140e43625b3511f7c25e36e3f9,7269a56d0d782d1b03575edf4843149d16d89fce48ceac684a10ecc639177dd3
254,1,northeast_expansion_v1,ponera-pennsylvanica,train,Ponera pennsylvanica,203419,6fb532a6-ce40-464c-b877-93f5688d8b74,182283795,1fbbc0bc5e1dac51bac7ad0b80e03403cae5ba62719b5f78e02a8919e452aed0,037862b8dc769c92402a3e928c9c75378c76583fb8b887a00da0dd95cb07cbe4,72a2bdb22b49af79f5f8959b5bd8dd4cc9f8a3509886e145c3794ddb372bbaaf
255,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,afa7f596-475d-4d7f-b840-245937b8a7c8,384894011,c96b19f494e0a79bc49b06f7db6308b975a91ca2909215ee6bf55b613c9a2b38,78bc5d9092823fabc5462c6ff342a6cd863e8a7c788d4464c6d8647790e3b7eb,72bce2e2b449c8f891dfcd73ac35306715ec08863a812ecd33cece4e754b7954
256,1,northeast_final_test_v1,lasius-americanus,final_test,Lasius americanus,966095,00189341-f8d2-4b3d-9485-4da7bbd40aa8,73137947,8c8b68e818ea144f6073aea5f8ff9b128037cd4168b892da5c08ca79e32dabcb,3531ee02048fdd057216156c067927259d5de1ff2c616d8993760069bf0b240a,74c886bbb6b50e4a539d925c9a5063c7af6fd24cd3486c4e17321438a2fca0b1
257,1,northeast_expansion_v1,lasius-interjectus,development,Lasius interjectus,222713,b53901e4-92d8-4c75-97cf-3ae7e7b16f8d,565564943,e067325c790a0ef742ab43822c63e26aecd0fd18e0aa9cc2736b743302b26860,113e9b31ddc917ee5acba6dc8c3bc1dc54678f6ee9c50f3c1d4b9fd03b0e5225,753e11af77a4dd21858229df5ee35f2a30de5e3e83015e5eda9a01dab1abb6e7
258,1,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,eab4a0fb-ce1b-4189-a27a-9c2a8deba240,432105042,411a5812d530426157982269c43953bc65e0ff4d02e36c3b16cc8559e338fad6,2c6c0959379c1ef5c13e605bd087da00a56f982d766a15f26a0ea5090211d172,75832a0fc7590ba16caf135da8760d54f5a187b702254b9291b901240b6cd963
259,1,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,6b0a6714-407b-404b-8135-1ed9bf7b5e1a,199232842,ee1651249ef4fe972b592924c88523ac59e490521ec61f1532019e43ea065ecf,15260c8ee7a46bff6b484e689d17c41241368d369c4ee8a13c8c9cdcecefeec0,75f86eb247dbdab52ccf8f17340846a9ff692ca764c01c59a5c08477b2db722a
260,1,northeast_expansion_v1,camponotus-subbarbatus,train,Camponotus subbarbatus,143505,d118d68c-8cd3-4d80-94e5-da4f567f8f6d,584852241,97276e9ca50a4502209acdf8d1f85731b621ce959324476de99f76228b3154c9,047c7b75638b13703b8ad6e91fb74e84e1f794344b37ca93a148625ed55cc91b,7682af8df938b328c38ae3b1cdcd24d284e60c56adf3908432240540192f2cb2
261,1,northeast_expansion_v1,aphaenogaster-rudis,train,Aphaenogaster rudis,213893,74eaba17-eb3a-4324-b829-8bc5efe742de,552329468,488c326738f04d389e426f85340cd793b7b2778c730f67d5e39f1d14e869806e,01004802de4c5b18956661a22481bcb313d8c4d14d3302f210cb7d763293c3ec,768f6ed1f3d436a70ff833834ab38306a2b442e29352fd5bd13c6bdb07c4cbcf
262,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,171669d7-33d7-4efd-982a-ecce64947449,514886153,29b24dfa48d739fcf5a90f16543a6fee5a28645a42d6f3f9897c0801af9b1fe1,b511f5bfeb77a4369d6ac34990a3915882b1a750c5061b397c7a95fea87745cc,769a2aaf61ff60701126c301327cf03363c371f6353450bd305a0bce5f96d970
263,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,9a345fde-4272-44e4-adc1-4b1f51a1748e,671203276,b8a03eb0561adb9d2c89c643033b579cc540e8a87ab27f176cda19c3e2be8aef,99e610e0fe8ff8da323f632b6719842c91e5813d9cc8caaa9183dd9f995cb227,78244ff7c5971d39c0cd6425cc89b9614a0ecba48a4c0689088f3e41ed23d788
264,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,1551ae65-02c8-40e8-bcbd-603ad8f26592,78782218,72cff9b46b4eba281b52942dc599a2905954b43f76bac2979574be2b6b06dd6b,a87d232136c56515b9010ee48cf7dd305f50b9802dc83b29ec1c240d668c9306,78593b58f57e9a375dc4b0e4f9c151800ed0ad0a092945df7677660c5bfb8bb7
265,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,8507a146-86b3-42aa-9e41-e8818e818562,268896686,370398fd4e432408ff6b4b09d7991acf5d4f0ab4e1eb9fcd3f645dbaa0531bd5,85d5c80439954f1c76b79b05e0bde6956ad921bbaa5bb294b314179f1fde8a25,7920a34ef9ac1ad3ad9530ee474c2dc484e2de3890a13eb31e2585d830d0c8c5
266,1,northeast_final_test_v1,camponotus-nearcticus,final_test,Camponotus nearcticus,146942,127046d6-3c4e-455e-9999-135cea97ecce,513119347,e410cd4164fd82163ee3012ebcc8a8a56190435364bdc03d6d076ed7602aac1d,e20bd676ef6dff0f77bcbaf872e4f3d53740aa47606787caf2f31b350ca23a1e,7997ee46068568371255464c7cd7cd2a03cf8fd394fd828168b3381fbcd0b536
267,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,c5c86b12-f58e-4712-9e3b-8a67ae897aeb,571853497,b348a8b84547e354ee45a3b950aa2654490dfb89b9462c94efd7f4b3ae53092e,c4a0a401f4ed4f134e763663a27b2533aae17ace0f349ae36342c73bcdc4920c,7a92ad8bfc8b04e631d276c618f9f8a6172f1e5ba00b8c7826de359fb559825b
268,1,northeast_final_test_v1,temnothorax-curvispinosus,final_test,Temnothorax curvispinosus,232366,6e9e1f5f-9d79-4bff-a1c6-72d847991e32,333493224,2edbc735a32825e61e306d7af4405638e735109eb62ef9f9dad9dc9bc13780d1,26a1c1cfe455d92473bde1ec21973778207a947312db290145cd26e9ffb1fecb,7ad824690d08f037f50fded9ce1be16e6908e51ca7bfab8502c91bf21ed0ecec
269,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,04b416d7-4e4a-42dd-98d1-74dab48ca214,75220004,c864fdd9ed51a531550bbdfe675cf808b1b9c9a6e32553b22ebc858cdc72d57d,d0834618743c860f18f404d7d9b2ba73e6f79028cdbdf23e64c25b30d51de1ee,7ade0eaed34a9f3dc3e43c2d97e4d2b0f5e765b95c87e9124c864bd0293ed61c
270,1,northeast_expansion_v1,lasius-claviger,development,Lasius claviger,222712,6bf5ce1d-a0bc-4aed-9cda-f763133264d1,95760328,279e8b4a3cf793992657487ecd3b83ee69e3c3050f0e5cfeab280be9c94e2b26,076f25e6b370863d0f7de5ca4e9c27fd8bfbc157cfa42958b859926859d04628,7bbc601bb4f08aa5b15f09a0ee20a5dfd793a9b8590ccc4d88fe2661a2130b0c
271,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,f6ae9f97-ddb0-40a0-a078-642bad04675a,24217182,604ae7f458f8619dde2f5a91ff9581f364eb35530c0c76b60dc9a395730f2899,c093a6120eff69e11032351be170d5a970121027c6cb73c3e8a6860d1e7aa86d,7c9cc787c1c43bb65e041e614ec4f07bf743b80005f652390879ab1a67c27292
272,1,northeast_expansion_v1,lasius-interjectus,train,Lasius interjectus,222713,715909a2-84ee-439a-b8b6-9c8ce4ab397b,613022909,e07e15eb47100996340c80c43515323cda822f45abe4004f67bf8707829f6038,0018f529a105d549ade2d91850016af62de5fdb77619f8f7234f75d17150cd59,7d22b1c856dbc617b8aa14c2d7f59ac06f55a7746dbdb308ea15d00efd636fea
273,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,fd606c14-01f3-49cd-8bf1-caeb9703bd7b,316837089,5fc18398176372ed09a1cd5605ad194a39713dc049e9d1accff6f9c5be5e2c45,9ce6f782536472c9bf94249423ce321d155bdd47197f52e9958c07e4b1c163d8,7deaac1b1db332ddd93ee4ebe1df8ffdfcf8f4f9610c87ba5863c4c731f93aa8
274,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,53b8dc25-fb98-4212-9410-1f4209d689bc,538492749,6a97f9dcf6ed353ed300332d6b33d0f37c60db5968ff6babc48b103b8a67a0b5,c39980266327a30686a004690fbbfc940b40534c122d9c4d58c1a3ff8b24d12e,7ec73982c53a1e520c8e45cdedc207254e2bb8d87c0f4e06ed8e1c0a171b0ca9
275,1,northeast_final_test_v1,lasius-aphidicola,final_test,Lasius aphidicola,1032788,07eb66cf-c080-4bee-ac85-8c40caa1c508,378356557,9a7d5748a0411d0e0381d179afae9fb545ae6ac7081f5e147190f6792fd0b628,98ee36876b859fc36459e19073bf29f3cb9bf451eab8b6213b93bf48f04ed1f6,7ee5c4883cd1d093858859de3e8737d3e33a0a0c1cafb5100c9a87a522d1100f
276,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,8c48b11a-58e3-41d8-b71e-3cf26ab236d1,722621658,d13340d1a218ae2fee1485b9d0bc1a8ddeab136c892af0387df737926f45b926,1479a1245bbaae184cc0f085982d9601cae503dc5274405b03aace4c75ad8b6e,7f0df56be5a2237806695a11431ab8839888d818f7f5ca51a09ae458756ece24
277,1,northeast_final_test_v1,lasius-interjectus,final_test,Lasius interjectus,222713,c2b796c6-ce36-4cbb-a3a8-774cfb4f2f1c,397121670,5c413430a434b5f70ee06e6f31010f1205bc907e3b1958488ec14222869b3113,4b9aea8123f1d8a581dd15998f0b3f7944636092461edc91c205c1b9f988c1e8,7f84d36dc5426d90b23e391385a8376250dafaf9cc9fbab9e9e995f3a9dbc0bc
278,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,e50f8686-6845-4427-b229-499c0433f3f8,426143647,516566118d8a088ac8c2612e48c99d2aba03ed3831e8687284d88d4ff1f739eb,6e5abb3dd8f74337154e81005eb1903b58cce3b05f5fa201200714668c8a1499,7fba059227d9978e372a2d4c6fa5afefdc6e9f7b137cef1f0e1437af02584d5d
279,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,73bae35d-24d4-4b51-9fba-723d84d17e54,404362980,fd2a773a81dfc3be05d0365920267fd5734e24bb30da6b8567b0afa1653b28e3,e4c66cd9ab8aec79747b452094ac7e37ffa22043b7ff17702b7997c2d387ef46,7fbc294606f01168e96f4bbe342ae9e5a69a3fa24c2bb26edb935f756b9a0a64
280,1,northeast_final_test_v1,camponotus-subbarbatus,final_test,Camponotus subbarbatus,143505,b99df54d-5466-47d7-90b9-9f4060063689,493054281,2440fbfac461f23bd11e2c1d5f97bd9994b461c13f5164ecda415c2f10da6fe3,6bff0085c5768f1ce9acdc722096f58875ea4be3fa6b4b03654242099c3b59bb,8026759a1d7ca269d0089af2e2d2b877f9c3fe1d6abf9731d3fbb42181733c10
281,1,northeast_final_test_v1,nylanderia-flavipes,final_test,Nylanderia flavipes,372712,7fbcc5c9-679d-4a51-9903-06c165c70180,283251178,6e62104d765166e35b3404ce7dca0ab78f3ad1336fed8cb0bbfafca9bde0d07c,f0df5cd590fde5f849ae62ff11401a31f8004b63982bb97aaa30086ef0144fc7,8040192f59a4b8d5983f9ddd36959723f26259ebfe3bb2f5b711bdc2898ffd81
282,1,northeast_final_test_v1,aphaenogaster-rudis,final_test,Aphaenogaster rudis,213893,9e00cb31-4ba0-450e-b90e-b69c590a04c1,368045749,78a7c7eb87b751e324d1a8e7e25bfc132eb671cc6c2823e16d6f439e63db0419,a5ab6a35147454134e212f16f7dfd8378d276baa7169b060882206972ca0cac6,808b484eccc096902af1e6a2d7b6c8bbc24be8cb84ec7f76c0472e9cc6443371
283,1,northeast_final_test_v1,camponotus-americanus,final_test,Camponotus americanus,215970,2abbb3a9-77bb-4d3f-a49d-907fbdd5bacc,498902971,04ee705c7cd23f6c75238b541093f9efefb5c4261ac766101d22abab3f050166,2aac41860de92fa91441a74a99dc136ec6fdab3519c33abaa94b53adf07d3578,81a086333a078df6c6b6647f6b2e2c415e190f04c999b3b84722c03cf1eade22
284,1,northeast_final_test_v1,lasius-neoniger,final_test,Lasius neoniger,69311,5ad39098-b8b5-4fe3-a9f2-ac41a9742873,229052411,5cb2c1bbe9559ef056dda216da8f1b7be489fc7021a10ddc0797f960d0317fb9,474bc533aac23d4002f74da075a361470e2fc439b60292d18cd545a97078109d,828a0dc89cbf7b21a1f8a4c2d177f37b8e1981e5bf54fcb8f7f1a1dae39ba702
285,1,northeast_final_test_v1,lasius-emarginatus,final_test,Lasius emarginatus,341143,45490f5b-b334-4ad5-a010-d4db25159bb1,654386762,cfc197dc8f24345c44f6486d760e19d1ea0b2e1b94506d51c7e355bba9b7dfe9,36b729b04a5182276f4044004fb734a154a30193eac4c4e79bc45ee1db956452,82a26daab763309f29a09d1b392b3d45d9b88d927f1175bf01cb91758dcd651c
